  1.1510000e+03	  7.0675598e+01	  5.1000000e+01
  1.1520000e+03	  7.2616791e+01	  5.1000000e+01
  1.1530000e+03	  7.4557991e+01	  5.1000000e+01
  1.1540000e+03	  7.6499184e+01	  5.1000000e+01
  1.1550000e+03	  7.8440384e+01	  5.1000000e+01
  1.1560000e+03	  8.0381577e+01	  5.1000000e+01
  1.1570000e+03	  8.2322769e+01	  5.1000000e+01
  1.1580000e+03	  8.4263962e+01	  5.1000000e+01
  1.1590000e+03	  8.6205162e+01	  5.1000000e+01
  1.1600000e+03	  8.8146362e+01	  5.1000000e+01
  1.1610000e+03	  9.0087555e+01	  5.1000000e+01
  1.1620000e+03	  9.2028748e+01	  5.1000000e+01
  1.1630000e+03	  9.3969948e+01	  5.1000000e+01
  1.1640000e+03	  9.5911140e+01	  5.1000000e+01
  1.1650000e+03	  9.7852341e+01	  5.1000000e+01
  1.1660000e+03	  9.9793533e+01	  5.1000000e+01
  1.1670000e+03	  1.0173473e+02	  5.1000000e+01
  1.1680000e+03	  1.0367593e+02	  5.1000000e+01
  1.1690000e+03	  1.0561712e+02	  5.1000000e+01
  1.1700000e+03	  1.0755831e+02	  5.1000000e+01
  1.1710000e+03	  1.0949951e+02	  5.1000000e+01
  1.1720000e+03	  1.1144071e+02	  5.1000000e+01
  1.1730000e+03	  1.1338190e+02	  5.1000000e+01
  1.1740000e+03	  1.1532310e+02	  5.1000000e+01
  1.1750000e+03	  1.1726429e+02	  5.1000000e+01
  1.1760000e+03	  1.1920549e+02	  5.1000000e+01
  1.1770000e+03	  1.2114669e+02	  5.1000000e+01
  1.1780000e+03	  1.2308788e+02	  5.1000000e+01
  1.1790000e+03	  1.2502908e+02	  5.1000000e+01
  1.1800000e+03	  1.2697027e+02	  5.1000000e+01
  1.1810000e+03	  1.2891147e+02	  5.1000000e+01
  1.1820000e+03	  1.3085266e+02	  5.1000000e+01
  1.1830000e+03	  1.3279387e+02	  5.1000000e+01
  1.1840000e+03	  1.3473506e+02	  5.1000000e+01
  1.1850000e+03	  1.3667625e+02	  5.1000000e+01
  1.1860000e+03	  1.3861745e+02	  5.1000000e+01
  1.1870000e+03	  1.4055864e+02	  5.1000000e+01
  1.1880000e+03	  1.4249983e+02	  5.1000000e+01
  1.1890000e+03	  1.4444102e+02	  5.1000000e+01
  1.1900000e+03	  1.4638222e+02	  5.1000000e+01
  1.1910000e+03	  1.4832343e+02	  5.1000000e+01
  1.1920000e+03	  1.5026462e+02	  5.1000000e+01
  1.1930000e+03	  1.5220583e+02	  5.1000000e+01
  1.1940000e+03	  1.5414700e+02	  5.1000000e+01
  1.1950000e+03	  1.5608821e+02	  5.1000000e+01
  1.1960000e+03	  1.5802940e+02	  5.1000000e+01
  1.1970000e+03	  7.0586578e+01	  5.3000000e+01
  1.1980000e+03	  7.2529732e+01	  5.3000000e+01
  1.1990000e+03	  7.4472878e+01	  5.3000000e+01
  1.2000000e+03	  7.6416031e+01	  5.3000000e+01
  1.2010000e+03	  7.8359184e+01	  5.3000000e+01
  1.2020000e+03	  8.0302338e+01	  5.3000000e+01
  1.2030000e+03	  8.2245491e+01	  5.3000000e+01
  1.2040000e+03	  8.4188644e+01	  5.3000000e+01
  1.2050000e+03	  8.6131790e+01	  5.3000000e+01
  1.2060000e+03	  8.8074944e+01	  5.3000000e+01
  1.2070000e+03	  9.0018097e+01	  5.3000000e+01
  1.2080000e+03	  9.1961250e+01	  5.3000000e+01
  1.2090000e+03	  9.3904404e+01	  5.3000000e+01
  1.2100000e+03	  9.5847557e+01	  5.3000000e+01
  1.2110000e+03	  9.7790703e+01	  5.3000000e+01
  1.2120000e+03	  9.9733856e+01	  5.3000000e+01
  1.2130000e+03	  1.0167701e+02	  5.3000000e+01
  1.2140000e+03	  1.0362016e+02	  5.3000000e+01
  1.2150000e+03	  1.0556332e+02	  5.3000000e+01
  1.2160000e+03	  1.0750646e+02	  5.3000000e+01
  1.2170000e+03	  1.0944962e+02	  5.3000000e+01
  1.2180000e+03	  1.1139277e+02	  5.3000000e+01
  1.2190000e+03	  1.1333592e+02	  5.3000000e+01
  1.2200000e+03	  1.1527908e+02	  5.3000000e+01
  1.2210000e+03	  1.1722223e+02	  5.3000000e+01
  1.2220000e+03	  1.1916538e+02	  5.3000000e+01
  1.2230000e+03	  1.2110854e+02	  5.3000000e+01
  1.2240000e+03	  1.2305168e+02	  5.3000000e+01
  1.2250000e+03	  1.2499483e+02	  5.3000000e+01
  1.2260000e+03	  1.2693799e+02	  5.3000000e+01
  1.2270000e+03	  1.2888113e+02	  5.3000000e+01
  1.2280000e+03	  1.3082430e+02	  5.3000000e+01
  1.2290000e+03	  1.3276746e+02	  5.3000000e+01
  1.2300000e+03	  1.3471060e+02	  5.3000000e+01
  1.2310000e+03	  1.3665375e+02	  5.3000000e+01
  1.2320000e+03	  1.3859691e+02	  5.3000000e+01
  1.2330000e+03	  1.4054005e+02	  5.3000000e+01
  1.2340000e+03	  1.4248322e+02	  5.3000000e+01
  1.2350000e+03	  1.4442636e+02	  5.3000000e+01
  1.2360000e+03	  1.4636951e+02	  5.3000000e+01
  1.2370000e+03	  1.4831267e+02	  5.3000000e+01
  1.2380000e+03	  1.5025581e+02	  5.3000000e+01
  1.2390000e+03	  1.5219897e+02	  5.3000000e+01
  1.2400000e+03	  1.5414212e+02	  5.3000000e+01
  1.2410000e+03	  1.5608527e+02	  5.3000000e+01
  1.2420000e+03	  1.5802843e+02	  5.3000000e+01
  1.2430000e+03	  7.0497551e+01	  5.5000000e+01
  1.2440000e+03	  7.2442665e+01	  5.5000000e+01
  1.2450000e+03	  7.4387772e+01	  5.5000000e+01
  1.2460000e+03	  7.6332878e+01	  5.5000000e+01
  1.2470000e+03	  7.8277992e+01	  5.5000000e+01
  1.2480000e+03	  8.0223099e+01	  5.5000000e+01
  1.2490000e+03	  8.2168205e+01	  5.5000000e+01
  1.2500000e+03	  8.4113312e+01	  5.5000000e+01
  1.2510000e+03	  8.6058426e+01	  5.5000000e+01
  1.2520000e+03	  8.8003532e+01	  5.5000000e+01
  1.2530000e+03	  8.9948647e+01	  5.5000000e+01
  1.2540000e+03	  9.1893753e+01	  5.5000000e+01
  1.2550000e+03	  9.3838860e+01	  5.5000000e+01
  1.2560000e+03	  9.5783966e+01	  5.5000000e+01
  1.2570000e+03	  9.7729073e+01	  5.5000000e+01
  1.2580000e+03	  9.9674187e+01	  5.5000000e+01
  1.2590000e+03	  1.0161929e+02	  5.5000000e+01
  1.2600000e+03	  1.0356440e+02	  5.5000000e+01
  1.2610000e+03	  1.0550951e+02	  5.5000000e+01
  1.2620000e+03	  1.0745462e+02	  5.5000000e+01
  1.2630000e+03	  1.0939973e+02	  5.5000000e+01
  1.2640000e+03	  1.1134483e+02	  5.5000000e+01
  1.2650000e+03	  1.1328995e+02	  5.5000000e+01
  1.2660000e+03	  1.1523505e+02	  5.5000000e+01
  1.2670000e+03	  1.1718017e+02	  5.5000000e+01
  1.2680000e+03	  1.1912527e+02	  5.5000000e+01
  1.2690000e+03	  1.2107038e+02	  5.5000000e+01
  1.2700000e+03	  1.2301549e+02	  5.5000000e+01
  1.2710000e+03	  1.2496059e+02	  5.5000000e+01
  1.2720000e+03	  1.2690571e+02	  5.5000000e+01
  1.2730000e+03	  1.2885081e+02	  5.5000000e+01
  1.2740000e+03	  1.3079593e+02	  5.5000000e+01
  1.2750000e+03	  1.3274103e+02	  5.5000000e+01
  1.2760000e+03	  1.3468614e+02	  5.5000000e+01
  1.2770000e+03	  1.3663126e+02	  5.5000000e+01
  1.2780000e+03	  1.3857635e+02	  5.5000000e+01
  1.2790000e+03	  1.4052147e+02	  5.5000000e+01
  1.2800000e+03	  1.4246657e+02	  5.5000000e+01
  1.2810000e+03	  1.4441168e+02	  5.5000000e+01
  1.2820000e+03	  1.4635680e+02	  5.5000000e+01
  1.2830000e+03	  1.4830190e+02	  5.5000000e+01
  1.2840000e+03	  1.5024701e+02	  5.5000000e+01
  1.2850000e+03	  1.5219212e+02	  5.5000000e+01
  1.2860000e+03	  1.5413722e+02	  5.5000000e+01
  1.2870000e+03	  1.5608234e+02	  5.5000000e+01
  1.2880000e+03	  1.5802744e+02	  5.5000000e+01
  1.2890000e+03	  7.0408531e+01	  5.7000000e+01
  1.2900000e+03	  7.2355598e+01	  5.7000000e+01
  1.2910000e+03	  7.4302666e+01	  5.7000000e+01
  1.2920000e+03	  7.6249733e+01	  5.7000000e+01
  1.2930000e+03	  7.8196793e+01	  5.7000000e+01
  1.2940000e+03	  8.0143860e+01	  5.7000000e+01
  1.2950000e+03	  8.2090927e+01	  5.7000000e+01
  1.2960000e+03	  8.4037994e+01	  5.7000000e+01
  1.2970000e+03	  8.5985054e+01	  5.7000000e+01
  1.2980000e+03	  8.7932121e+01	  5.7000000e+01
  1.2990000e+03	  8.9879189e+01	  5.7000000e+01
  1.3000000e+03	  9.1826256e+01	  5.7000000e+01
  1.3010000e+03	  9.3773315e+01	  5.7000000e+01
  1.3020000e+03	  9.5720375e+01	  5.7000000e+01
  1.3030000e+03	  9.7667442e+01	  5.7000000e+01
  1.3040000e+03	  9.9614510e+01	  5.7000000e+01
  1.3050000e+03	  1.0156158e+02	  5.7000000e+01
  1.3060000e+03	  1.0350864e+02	  5.7000000e+01
  1.3070000e+03	  1.0545570e+02	  5.7000000e+01
  1.3080000e+03	  1.0740277e+02	  5.7000000e+01
  1.3090000e+03	  1.0934984e+02	  5.7000000e+01
  1.3100000e+03	  1.1129691e+02	  5.7000000e+01
  1.3110000e+03	  1.1324397e+02	  5.7000000e+01
  1.3120000e+03	  1.1519103e+02	  5.7000000e+01
  1.3130000e+03	  1.1713810e+02	  5.7000000e+01
  1.3140000e+03	  1.1908516e+02	  5.7000000e+01
  1.3150000e+03	  1.2103223e+02	  5.7000000e+01
  1.3160000e+03	  1.2297929e+02	  5.7000000e+01
  1.3170000e+03	  1.2492636e+02	  5.7000000e+01
  1.3180000e+03	  1.2687342e+02	  5.7000000e+01
  1.3190000e+03	  1.2882050e+02	  5.7000000e+01
  1.3200000e+03	  1.3076755e+02	  5.7000000e+01
  1.3210000e+03	  1.3271461e+02	  5.7000000e+01
  1.3220000e+03	  1.3466168e+02	  5.7000000e+01
  1.3230000e+03	  1.3660875e+02	  5.7000000e+01
  1.3240000e+03	  1.3855582e+02	  5.7000000e+01
  1.3250000e+03	  1.4050288e+02	  5.7000000e+01
  1.3260000e+03	  1.4244994e+02	  5.7000000e+01
  1.3270000e+03	  1.4439700e+02	  5.7000000e+01
  1.3280000e+03	  1.4634407e+02	  5.7000000e+01
  1.3290000e+03	  1.4829114e+02	  5.7000000e+01
  1.3300000e+03	  1.5023820e+02	  5.7000000e+01
  1.3310000e+03	  1.5218527e+02	  5.7000000e+01
  1.3320000e+03	  1.5413234e+02	  5.7000000e+01
  1.3330000e+03	  1.5607939e+02	  5.7000000e+01
  1.3340000e+03	  1.5802646e+02	  5.7000000e+01
  1.3350000e+03	  7.0319511e+01	  5.9000000e+01
  1.3360000e+03	  7.2268532e+01	  5.9000000e+01
  1.3370000e+03	  7.4217552e+01	  5.9000000e+01
  1.3380000e+03	  7.6166580e+01	  5.9000000e+01
  1.3390000e+03	  7.8115601e+01	  5.9000000e+01
  1.3400000e+03	  8.0064621e+01	  5.9000000e+01
  1.3410000e+03	  8.2013641e+01	  5.9000000e+01
  1.3420000e+03	  8.3962662e+01	  5.9000000e+01
  1.3430000e+03	  8.5911690e+01	  5.9000000e+01
  1.3440000e+03	  8.7860710e+01	  5.9000000e+01
  1.3450000e+03	  8.9809731e+01	  5.9000000e+01
  1.3460000e+03	  9.1758751e+01	  5.9000000e+01
  1.3470000e+03	  9.3707771e+01	  5.9000000e+01
  1.3480000e+03	  9.5656792e+01	  5.9000000e+01
  1.3490000e+03	  9.7605812e+01	  5.9000000e+01
  1.3500000e+03	  9.9554840e+01	  5.9000000e+01
  1.3510000e+03	  1.0150386e+02	  5.9000000e+01
  1.3520000e+03	  1.0345288e+02	  5.9000000e+01
  1.3530000e+03	  1.0540190e+02	  5.9000000e+01
  1.3540000e+03	  1.0735092e+02	  5.9000000e+01
  1.3550000e+03	  1.0929994e+02	  5.9000000e+01
  1.3560000e+03	  1.1124897e+02	  5.9000000e+01
  1.3570000e+03	  1.1319799e+02	  5.9000000e+01
  1.3580000e+03	  1.1514701e+02	  5.9000000e+01
  1.3590000e+03	  1.1709603e+02	  5.9000000e+01
  1.3600000e+03	  1.1904505e+02	  5.9000000e+01
  1.3610000e+03	  1.2099407e+02	  5.9000000e+01
  1.3620000e+03	  1.2294310e+02	  5.9000000e+01
  1.3630000e+03	  1.2489212e+02	  5.9000000e+01
  1.3640000e+03	  1.2684114e+02	  5.9000000e+01
  1.3650000e+03	  1.2879016e+02	  5.9000000e+01
  1.3660000e+03	  1.3073918e+02	  5.9000000e+01
  1.3670000e+03	  1.3268820e+02	  5.9000000e+01
  1.3680000e+03	  1.3463722e+02	  5.9000000e+01
  1.3690000e+03	  1.3658624e+02	  5.9000000e+01
  1.3700000e+03	  1.3853528e+02	  5.9000000e+01
  1.3710000e+03	  1.4048430e+02	  5.9000000e+01
  1.3720000e+03	  1.4243332e+02	  5.9000000e+01
  1.3730000e+03	  1.4438234e+02	  5.9000000e+01
  1.3740000e+03	  1.4633136e+02	  5.9000000e+01
  1.3750000e+03	  1.4828038e+02	  5.9000000e+01
  1.3760000e+03	  1.5022940e+02	  5.9000000e+01
  1.3770000e+03	  1.5217842e+02	  5.9000000e+01
  1.3780000e+03	  1.5412744e+02	  5.9000000e+01
  1.3790000e+03	  1.5607646e+02	  5.9000000e+01
  1.3800000e+03	  1.5802548e+02	  5.9000000e+01
  1.3810000e+03	  7.0230492e+01	  6.1000000e+01
  1.3820000e+03	  7.2181465e+01	  6.1000000e+01
  1.3830000e+03	  7.4132446e+01	  6.1000000e+01
  1.3840000e+03	  7.6083427e+01	  6.1000000e+01
  1.3850000e+03	  7.8034401e+01	  6.1000000e+01
  1.3860000e+03	  7.9985382e+01	  6.1000000e+01
  1.3870000e+03	  8.1936356e+01	  6.1000000e+01
