  1.0000000e+00	  1.2825000e+02	  5.0000000e+01	 -8.4683932e-10	  4.3433834e-09	 -9.9692390e-12	  2.3175304e-11	  0.0000000e+00	  3.3221629e-12
  2.0000000e+00	  5.7250000e+01	  5.0000000e+01	 -7.1966466e-10	 -7.7377277e-10	  5.3792873e-12	 -1.2410742e-11	  0.0000000e+00	  3.9509167e-13
  5.0000000e+00	  1.3275000e+02	  1.5000000e+02	 -1.0742933e-08	  8.0155509e-09	 -1.9566595e-11	  4.6036140e-11	  0.0000000e+00	  7.1812239e-12
  6.0000000e+00	  5.7750000e+01	  1.5000000e+02	 -1.1056351e-08	 -2.6891607e-09	  7.6232996e-12	 -1.9045874e-11	  0.0000000e+00	 -1.3233020e-12
  9.0000000e+00	  1.2633108e+02	  5.0000000e+01	 -9.1031371e-10	  4.2304564e-09	 -9.6503873e-12	  2.2661130e-11	  0.0000000e+00	  3.5565548e-12
  1.0000000e+01	  1.2441216e+02	  5.0000000e+01	 -8.1379709e-10	  4.0717731e-09	 -9.1832757e-12	  2.1686221e-11	  0.0000000e+00	  4.0610059e-12
  1.1000000e+01	  1.2249324e+02	  5.0000000e+01	 -8.6989799e-10	  3.9617154e-09	 -8.7145144e-12	  2.0686683e-11	  0.0000000e+00	  4.4843877e-12
  1.2000000e+01	  1.2057433e+02	  5.0000000e+01	 -7.8653140e-10	  3.7977932e-09	 -8.1842892e-12	  1.9629846e-11	  0.0000000e+00	  4.8985880e-12
  1.3000000e+01	  1.1865540e+02	  5.0000000e+01	 -8.3153179e-10	  3.6895025e-09	 -7.6622059e-12	  1.8558160e-11	  0.0000000e+00	  5.2906629e-12
  1.4000000e+01	  1.1673649e+02	  5.0000000e+01	 -7.6465506e-10	  3.5222127e-09	 -7.0897880e-12	  1.7442537e-11	  0.0000000e+00	  5.6796638e-12
  1.5000000e+01	  1.1481757e+02	  5.0000000e+01	 -7.9641527e-10	  3.4140477e-09	 -6.5339596e-12	  1.6322953e-11	  0.0000000e+00	  6.0887662e-12
  1.6000000e+01	  1.1289865e+02	  5.0000000e+01	 -7.4765261e-10	  3.2452805e-09	 -5.9477414e-12	  1.5180891e-11	  0.0000000e+00	  6.4915686e-12
  1.7000000e+01	  1.1097973e+02	  5.0000000e+01	 -7.6547507e-10	  3.1355516e-09	 -5.3837026e-12	  1.4044511e-11	  0.0000000e+00	  6.9336641e-12
  1.8000000e+01	  1.0906081e+02	  5.0000000e+01	 -7.3495265e-10	  2.9669103e-09	 -4.8119716e-12	  1.2908998e-11	  0.0000000e+00	  7.3602955e-12
