  1.0000000e+00	  1.7225000e+02	  5.0000000e+01	 -1.9924165e-10	 -1.1058227e-10	  2.4431529e-12	 -5.8285906e-12	  0.0000000e+00	  1.8232258e-12
  2.0000000e+00	  6.9250000e+01	  5.0000000e+01	 -1.3341933e-10	  4.0229511e-10	 -5.2088156e-12	  1.2203481e-11	  0.0000000e+00	 -1.6899468e-12
  5.0000000e+00	  1.5875000e+02	  1.5000000e+02	  1.3049015e-09	 -1.3016632e-09	  7.9504762e-12	 -1.9513773e-11	  0.0000000e+00	  7.3820733e-12
  6.0000000e+00	  6.5750000e+01	  1.5000000e+02	  1.2439648e-09	  2.6089675e-09	 -1.4260066e-11	  3.3425096e-11	  0.0000000e+00	 -4.4240150e-12
  9.0000000e+00	  1.7010417e+02	  5.0000000e+01	 -2.0811698e-10	 -1.1538502e-10	  2.4369556e-12	 -5.7282629e-12	  0.0000000e+00	  1.3521009e-12
  1.0000000e+01	  1.6795833e+02	  5.0000000e+01	 -2.0968727e-10	 -1.1929596e-10	  2.4176195e-12	 -5.5223452e-12	  0.0000000e+00	  4.2993701e-13
  1.1000000e+01	  1.6581250e+02	  5.0000000e+01	 -2.1850161e-10	 -1.2087586e-10	  2.3923363e-12	 -5.3088532e-12	  0.0000000e+00	 -4.5050603e-13
  1.2000000e+01	  1.6366667e+02	  5.0000000e+01	 -2.1995004e-10	 -1.2128078e-10	  2.3601082e-12	 -5.0866316e-12	  0.0000000e+00	 -1.2888538e-12
  1.3000000e+01	  1.6152083e+02	  5.0000000e+01	 -2.2862848e-10	 -1.1993846e-10	  2.3200456e-12	 -4.8545660e-12	  0.0000000e+00	 -2.0841475e-12
  1.4000000e+01	  1.5937500e+02	  5.0000000e+01	 -2.2991249e-10	 -1.1714604e-10	  2.2713927e-12	 -4.6117533e-12	  0.0000000e+00	 -2.8369447e-12
  1.5000000e+01	  1.5722917e+02	  5.0000000e+01	 -2.3836269e-10	 -1.1318631e-10	  2.2134391e-12	 -4.3573231e-12	  0.0000000e+00	 -3.5470468e-12
  1.6000000e+01	  1.5508333e+02	  5.0000000e+01	 -2.3942828e-10	 -1.0750872e-10	  2.1457311e-12	 -4.0907004e-12	  0.0000000e+00	 -4.2156304e-12
  1.7000000e+01	  1.5293750e+02	  5.0000000e+01	 -2.4754532e-10	 -1.0123113e-10	  2.0677711e-12	 -3.8113037e-12	  0.0000000e+00	 -4.8429832e-12
  1.8000000e+01	  1.5079167e+02	  5.0000000e+01	 -2.4833041e-10	 -9.2976953e-11	  1.9794231e-12	 -3.5189089e-12	  0.0000000e+00	 -5.4306043e-12
  1.9000000e+01	  1.4864583e+02	  5.0000000e+01	 -2.5600180e-10	 -8.4669875e-11	  1.8803977e-12	 -3.2132237e-12	  0.0000000e+00	 -5.9790484e-12
  2.0000000e+01	  1.4650000e+02	  5.0000000e+01	 -2.5644009e-10	 -7.4139465e-11	  1.7708586e-12	 -2.8943597e-12	  0.0000000e+00	 -6.4898885e-12
  2.1000000e+01	  1.4435417e+02	  5.0000000e+01	 -2.6355121e-10	 -6.4077320e-11	  1.6506973e-12	 -2.5622861e-12	  0.0000000e+00	 -6.9637659e-12
  2.2000000e+01	  1.4220833e+02	  5.0000000e+01	 -2.6357538e-10	 -5.1560926e-11	  1.5203358e-12	 -2.2174042e-12	  0.0000000e+00	 -7.4021579e-12
