  1.2010000e+03	  1.0000000e+00
  1.2020000e+03	  9.9716783e-01
  1.2030000e+03	  9.7780198e-01
  1.2040000e+03	  9.7543550e-01
  1.2050000e+03	  9.6885741e-01
  1.2060000e+03	  9.6586782e-01
  1.2070000e+03	  9.6344441e-01
  1.2080000e+03	  9.6533298e-01
  1.2090000e+03	  9.6337271e-01
  1.2100000e+03	  9.6650457e-01
  1.2110000e+03	  9.6276432e-01
  1.2120000e+03	  9.6218330e-01
  1.2130000e+03	  9.5124531e-01
  1.2140000e+03	  9.2180938e-01
  1.2150000e+03	  8.7910432e-01
  1.2160000e+03	  8.0392730e-01
  1.2170000e+03	  8.0017573e-01
  1.2180000e+03	  9.3058771e-01
  1.2190000e+03	  1.0000000e+00
  1.2200000e+03	  1.0000000e+00
  1.2210000e+03	  8.1543589e-01
  1.2220000e+03	  3.0540371e-01
  1.2230000e+03	  6.8019278e-02
  1.2240000e+03	  2.7412301e-02
  1.2250000e+03	  1.6969221e-02
  1.2260000e+03	  1.0755760e-02
  1.2270000e+03	  7.3366910e-03
  1.2280000e+03	  4.9291449e-03
  1.2290000e+03	  3.4425349e-03
  1.2300000e+03	  2.3393389e-03
  1.2310000e+03	  1.6316000e-03
  1.2320000e+03	  4.0455200e-03
  1.2330000e+03	  1.0000000e-03
  1.2340000e+03	  1.0000000e-03
  1.2350000e+03	  1.0000000e-03
  1.2360000e+03	  1.0000000e-03
  1.2370000e+03	  1.0000000e-03
  1.2380000e+03	  1.0000000e-03
  1.2390000e+03	  1.0000000e-03
  1.2400000e+03	  1.0000000e-03
  1.2410000e+03	  1.0000000e-03
  1.2420000e+03	  1.0000000e-03
  1.2430000e+03	  1.0000000e-03
  1.2440000e+03	  1.0000000e-03
  1.2450000e+03	  1.0000000e-03
  1.2460000e+03	  1.0000000e-03
  1.2470000e+03	  1.0000000e-03
  1.2480000e+03	  1.0000000e-03
  1.2490000e+03	  1.0000000e+00
  1.2500000e+03	  1.0000000e+00
  1.2510000e+03	  1.0000000e+00
  1.2520000e+03	  1.0000000e+00
  1.2530000e+03	  1.0000000e+00
  1.2540000e+03	  1.0000000e+00
  1.2550000e+03	  9.9917293e-01
  1.2560000e+03	  9.9835688e-01
  1.2570000e+03	  1.0000000e+00
  1.2580000e+03	  1.0000000e+00
  1.2590000e+03	  1.0000000e+00
  1.2600000e+03	  1.0000000e+00
  1.2610000e+03	  9.9820203e-01
  1.2620000e+03	  9.5984972e-01
  1.2630000e+03	  8.8421643e-01
  1.2640000e+03	  8.5999608e-01
  1.2650000e+03	  9.5200717e-01
  1.2660000e+03	  1.0000000e+00
  1.2670000e+03	  1.0000000e+00
  1.2680000e+03	  7.8432459e-01
  1.2690000e+03	  2.2680689e-01
  1.2700000e+03	  1.9026211e-02
  1.2710000e+03	  1.0000000e-03
  1.2720000e+03	  1.0000000e-03
  1.2730000e+03	  1.0000000e-03
  1.2740000e+03	  1.0000000e-03
  1.2750000e+03	  1.0000000e-03
  1.2760000e+03	  1.0000000e-03
  1.2770000e+03	  1.0000000e-03
  1.2780000e+03	  1.0000000e-03
  1.2790000e+03	  1.0000000e-03
  1.2800000e+03	  1.0000000e-03
  1.2810000e+03	  1.0000000e-03
  1.2820000e+03	  1.0000000e-03
  1.2830000e+03	  1.0000000e-03
  1.2840000e+03	  1.0000000e-03
  1.2850000e+03	  1.0000000e-03
  1.2860000e+03	  1.0000000e-03
  1.2870000e+03	  1.0000000e-03
  1.2880000e+03	  1.0000000e-03
  1.2890000e+03	  1.0000000e-03
  1.2900000e+03	  1.0000000e-03
  1.2910000e+03	  1.0000000e-03
  1.2920000e+03	  1.0000000e-03
  1.2930000e+03	  1.0000000e-03
  1.2940000e+03	  1.0000000e-03
  1.2950000e+03	  1.0000000e-03
