  1.0000000e+00	  1.3900000e+02	  5.0000000e+01	 -2.3739777e-09	 -7.3236911e-10	 -2.3393180e-12	  5.3421139e-12	  0.0000000e+00	 -3.6569657e-13
  2.0000000e+00	  6.7250000e+01	  5.0000000e+01	 -2.5519753e-09	 -7.1443114e-09	  1.1300869e-11	 -2.6472113e-11	  0.0000000e+00	 -3.7354338e-12
  5.0000000e+00	  1.3500000e+02	  1.5000000e+02	 -1.3695826e-08	 -4.5270013e-10	 -3.5731598e-12	  8.2282870e-12	  0.0000000e+00	 -1.6962183e-13
  6.0000000e+00	  7.1750000e+01	  1.5000000e+02	 -1.4603699e-08	 -9.2251673e-09	  8.8775298e-12	 -2.2850971e-11	  0.0000000e+00	 -3.8302339e-12
  9.0000000e+00	  1.3688971e+02	  5.0000000e+01	 -2.2996720e-09	 -8.3404833e-10	 -2.0697879e-12	  4.7782954e-12	  0.0000000e+00	 -1.1136694e-13
  1.0000000e+01	  1.3477942e+02	  5.0000000e+01	 -2.3566102e-09	 -1.1047196e-09	 -1.6730066e-12	  3.7427682e-12	  0.0000000e+00	  4.6732236e-13
  1.1000000e+01	  1.3266911e+02	  5.0000000e+01	 -2.2996207e-09	 -1.2067993e-09	 -1.3246402e-12	  2.7674644e-12	  0.0000000e+00	  9.5744886e-13
  1.2000000e+01	  1.3055882e+02	  5.0000000e+01	 -2.3454754e-09	 -1.4815488e-09	 -1.0166757e-12	  1.8517351e-12	  0.0000000e+00	  1.4457692e-12
  1.3000000e+01	  1.2844853e+02	  5.0000000e+01	 -2.2994959e-09	 -1.5829559e-09	 -7.5516779e-13	  9.8986650e-13	  0.0000000e+00	  1.8301428e-12
  1.4000000e+01	  1.2633823e+02	  5.0000000e+01	 -2.3393407e-09	 -1.8618989e-09	 -5.1656254e-13	  1.6912907e-13	  0.0000000e+00	  2.1806357e-12
  1.5000000e+01	  1.2422794e+02	  5.0000000e+01	 -2.2991584e-09	 -1.9622546e-09	 -3.1896553e-13	 -6.0734442e-13	  0.0000000e+00	  2.4171095e-12
