  1.1510000e+03	  1.0000000e+00
  1.1520000e+03	  1.0000000e+00
  1.1530000e+03	  4.7799259e-01
  1.1540000e+03	  9.1325447e-02
  1.1550000e+03	  1.0171650e-01
  1.1560000e+03	  7.5536750e-02
  1.1570000e+03	  8.5227080e-02
  1.1580000e+03	  6.8231389e-02
  1.1590000e+03	  7.2446547e-02
  1.1600000e+03	  5.2852139e-02
  1.1610000e+03	  5.2250531e-02
  1.1620000e+03	  4.1750859e-02
  1.1630000e+03	  3.9472040e-02
  1.1640000e+03	  3.7889458e-02
  1.1650000e+03	  3.6161821e-02
  1.1660000e+03	  3.3221260e-02
  1.1670000e+03	  3.0030960e-02
  1.1680000e+03	  3.6733009e-02
  1.1690000e+03	  2.9514510e-02
  1.1700000e+03	  5.5055581e-02
  1.1710000e+03	  1.0766320e-01
  1.1720000e+03	  3.5024390e-01
  1.1730000e+03	  5.3696769e-01
  1.1740000e+03	  9.6903139e-01
  1.1750000e+03	  1.0000000e+00
  1.1760000e+03	  1.0000000e+00
  1.1770000e+03	  1.0000000e+00
  1.1780000e+03	  1.0000000e+00
  1.1790000e+03	  1.0000000e+00
  1.1800000e+03	  1.0000000e+00
  1.1810000e+03	  1.0000000e+00
  1.1820000e+03	  1.0000000e+00
  1.1830000e+03	  1.0000000e+00
  1.1840000e+03	  1.0000000e+00
  1.1850000e+03	  1.0000000e+00
  1.1860000e+03	  1.0000000e+00
  1.1870000e+03	  1.0000000e+00
  1.1880000e+03	  1.0000000e+00
  1.1890000e+03	  1.0000000e+00
  1.1900000e+03	  1.0000000e+00
  1.1910000e+03	  1.0000000e+00
  1.1920000e+03	  1.0000000e+00
  1.1930000e+03	  1.0000000e+00
  1.1940000e+03	  1.0000000e+00
  1.1950000e+03	  1.0000000e+00
  1.1960000e+03	  1.0000000e+00
  1.1970000e+03	  1.0000000e+00
  1.1980000e+03	  1.0000000e+00
  1.1990000e+03	  3.7774861e-01
  1.2000000e+03	  2.6628429e-02
  1.2010000e+03	  1.0000000e-03
  1.2020000e+03	  1.0000000e-03
  1.2030000e+03	  1.0000000e-03
  1.2040000e+03	  1.0000000e-03
  1.2050000e+03	  1.0000000e-03
  1.2060000e+03	  1.0000000e-03
  1.2070000e+03	  1.0000000e-03
  1.2080000e+03	  1.0000000e-03
  1.2090000e+03	  1.0000000e-03
  1.2100000e+03	  1.0000000e-03
  1.2110000e+03	  1.0000000e-03
  1.2120000e+03	  1.0000000e-03
  1.2130000e+03	  1.0000000e-03
  1.2140000e+03	  1.0000000e-03
  1.2150000e+03	  1.0000000e-03
  1.2160000e+03	  1.0000000e-03
  1.2170000e+03	  1.0000000e-03
  1.2180000e+03	  6.7383088e-02
  1.2190000e+03	  2.8976071e-01
  1.2200000e+03	  7.6018792e-01
  1.2210000e+03	  1.0000000e+00
  1.2220000e+03	  1.0000000e+00
  1.2230000e+03	  1.0000000e+00
  1.2240000e+03	  1.0000000e+00
  1.2250000e+03	  1.0000000e+00
  1.2260000e+03	  1.0000000e+00
  1.2270000e+03	  1.0000000e+00
  1.2280000e+03	  1.0000000e+00
  1.2290000e+03	  1.0000000e+00
  1.2300000e+03	  1.0000000e+00
  1.2310000e+03	  1.0000000e+00
  1.2320000e+03	  1.0000000e+00
  1.2330000e+03	  1.0000000e+00
  1.2340000e+03	  1.0000000e+00
  1.2350000e+03	  1.0000000e+00
  1.2360000e+03	  1.0000000e+00
  1.2370000e+03	  1.0000000e+00
  1.2380000e+03	  1.0000000e+00
  1.2390000e+03	  1.0000000e+00
  1.2400000e+03	  1.0000000e+00
  1.2410000e+03	  1.0000000e+00
  1.2420000e+03	  1.0000000e+00
  1.2430000e+03	  1.0000000e+00
  1.2440000e+03	  1.0000000e+00
  1.2450000e+03	  4.2497611e-01
  1.2460000e+03	  2.4065930e-02
  1.2470000e+03	  1.0000000e-03
  1.2480000e+03	  1.0000000e-03
  1.2490000e+03	  1.0000000e-03
  1.2500000e+03	  1.0000000e-03
  1.2510000e+03	  1.0000000e-03
  1.2520000e+03	  1.0000000e-03
  1.2530000e+03	  1.0000000e-03
  1.2540000e+03	  1.0000000e-03
  1.2550000e+03	  1.0000000e-03
  1.2560000e+03	  1.0000000e-03
  1.2570000e+03	  1.0000000e-03
  1.2580000e+03	  1.0000000e-03
  1.2590000e+03	  1.0000000e-03
  1.2600000e+03	  1.0000000e-03
  1.2610000e+03	  1.0000000e-03
  1.2620000e+03	  1.0000000e-03
  1.2630000e+03	  1.0000000e-03
  1.2640000e+03	  4.7855489e-02
  1.2650000e+03	  1.0581020e-01
  1.2660000e+03	  5.0201392e-01
  1.2670000e+03	  9.2002368e-01
  1.2680000e+03	  1.0000000e+00
  1.2690000e+03	  1.0000000e+00
  1.2700000e+03	  1.0000000e+00
  1.2710000e+03	  1.0000000e+00
  1.2720000e+03	  1.0000000e+00
  1.2730000e+03	  1.0000000e+00
  1.2740000e+03	  1.0000000e+00
  1.2750000e+03	  1.0000000e+00
  1.2760000e+03	  1.0000000e+00
  1.2770000e+03	  1.0000000e+00
  1.2780000e+03	  1.0000000e+00
