  1.0000000e+00	  1.4925000e+02	  5.0000000e+01	 -6.9248923e-10	  3.1551312e-10	  2.6324537e-13	 -6.5950858e-13	  0.0000000e+00	 -5.8801461e-13
  2.0000000e+00	  3.3000000e+01	  5.0000000e+01	 -1.0290386e-09	 -8.9908858e-10	  6.8705475e-12	 -1.7427428e-11	  0.0000000e+00	 -1.0263352e-11
  5.0000000e+00	  1.6575000e+02	  1.5000000e+02	 -3.0671701e-09	  1.6109701e-10	  2.1083586e-12	 -5.0916172e-12	  0.0000000e+00	 -1.9805652e-12
  6.0000000e+00	  5.3000000e+01	  1.5000000e+02	 -3.5294014e-09	 -1.8458780e-09	  2.4783003e-12	 -6.3513769e-12	  0.0000000e+00	 -4.1410989e-12
  9.0000000e+00	  1.4770000e+02	  5.0000000e+01	 -6.9285738e-10	  2.8634972e-10	  2.3151213e-13	 -7.0472811e-13	  0.0000000e+00	 -9.3083082e-13
  1.0000000e+01	  1.4614999e+02	  5.0000000e+01	 -6.9320816e-10	  2.5804636e-10	  2.2390065e-13	 -8.1191146e-13	  0.0000000e+00	 -1.5587258e-12
  1.1000000e+01	  1.4460001e+02	  5.0000000e+01	 -6.9355277e-10	  2.3058473e-10	  2.2347404e-13	 -9.2864453e-13	  0.0000000e+00	 -2.1737861e-12
  1.2000000e+01	  1.4305000e+02	  5.0000000e+01	 -6.9390227e-10	  2.0394500e-10	  2.3015146e-13	 -1.0548045e-12	  0.0000000e+00	 -2.7753477e-12
  1.3000000e+01	  1.4150000e+02	  5.0000000e+01	 -6.9426764e-10	  1.7810740e-10	  2.4381192e-13	 -1.1902196e-12	  0.0000000e+00	 -3.3627335e-12
  1.4000000e+01	  1.3995000e+02	  5.0000000e+01	 -6.9465961e-10	  1.5305127e-10	  2.6429317e-13	 -1.3346691e-12	  0.0000000e+00	 -3.9352662e-12
  1.5000000e+01	  1.3839999e+02	  5.0000000e+01	 -6.9508849e-10	  1.2875513e-10	  2.9139093e-13	 -1.4878828e-12	  0.0000000e+00	 -4.4922820e-12
  1.6000000e+01	  1.3685001e+02	  5.0000000e+01	 -6.9556444e-10	  1.0519719e-10	  3.2486142e-13	 -1.6495435e-12	  0.0000000e+00	 -5.0331475e-12
  1.7000000e+01	  1.3530000e+02	  5.0000000e+01	 -6.9609712e-10	  8.2354235e-11	  3.6442201e-13	 -1.8192889e-12	  0.0000000e+00	 -5.5572652e-12
  1.8000000e+01	  1.3375000e+02	  5.0000000e+01	 -6.9669576e-10	  6.0203210e-11	  4.0975610e-13	 -1.9967155e-12	  0.0000000e+00	 -6.0640898e-12
  1.9000000e+01	  1.3220000e+02	  5.0000000e+01	 -6.9736894e-10	  3.8720267e-11	  4.6051699e-13	 -2.1813842e-12	  0.0000000e+00	 -6.5531339e-12
  2.0000000e+01	  1.3064999e+02	  5.0000000e+01	 -6.9812484e-10	  1.7881108e-11	  5.1633264e-13	 -2.3728248e-12	  0.0000000e+00	 -7.0239825e-12
  2.1000000e+01	  1.2910001e+02	  5.0000000e+01	 -6.9897099e-10	 -2.3387629e-12	  5.7681252e-13	 -2.5705453e-12	  0.0000000e+00	 -7.4762991e-12
  2.2000000e+01	  1.2755000e+02	  5.0000000e+01	 -6.9991435e-10	 -2.1964734e-11	  6.4155333e-13	 -2.7740377e-12	  0.0000000e+00	 -7.9098316e-12
  2.3000000e+01	  1.2600000e+02	  5.0000000e+01	 -7.0096112e-10	 -4.1021825e-11	  7.1014613e-13	 -2.9827850e-12	  0.0000000e+00	 -8.3244141e-12
  2.4000000e+01	  1.2445000e+02	  5.0000000e+01	 -7.0211703e-10	 -5.9535384e-11	  7.8218221e-13	 -3.1962690e-12	  0.0000000e+00	 -8.7199649e-12
  2.5000000e+01	  1.2290000e+02	  5.0000000e+01	 -7.0338707e-10	 -7.7530725e-11	  8.5725963e-13	 -3.4139770e-12	  0.0000000e+00	 -9.0964892e-12
  2.6000000e+01	  1.2135000e+02	  5.0000000e+01	 -7.0477557e-10	 -9.5033398e-11	  9.3498961e-13	 -3.6354103e-12	  0.0000000e+00	 -9.4540755e-12
  2.7000000e+01	  1.1980000e+02	  5.0000000e+01	 -7.0628647e-10	 -1.1206844e-10	  1.0150012e-12	 -3.8600885e-12	  0.0000000e+00	 -9.7928896e-12
  2.8000000e+01	  1.1825000e+02	  5.0000000e+01	 -7.0792294e-10	 -1.2866107e-10	  1.0969461e-12	 -4.0875558e-12	  0.0000000e+00	 -1.0113168e-11
  2.9000000e+01	  1.1670000e+02	  5.0000000e+01	 -7.0968781e-10	 -1.4483599e-10	  1.1805025e-12	 -4.3173850e-12	  0.0000000e+00	 -1.0415209e-11
